x,y,det_0,det_1,det_2,det_3,det_4,det_5,RD_1_4,RD_2_5,RD_0_3
35.7143,-1.02041,0.00018,3.75e-05,1.75e-05,1.5e-05,3.25e-05,5.25e-05,0.14285714285306123,-0.9999999999714287,1.692307692290335
35.7143,1.02041,0.0001775,7.25e-05,1e-05,1.75e-05,3.5e-05,5e-05,0.6976744185916712,-1.333333333288889,1.6410256410088102
35.7143,3.06122,0.0001325,8.5e-05,1e-05,2e-05,3e-05,3.75e-05,0.9565217391137998,-1.1578947367933519,1.4754098360462242
35.7143,5.10204,0.0001575,6.75e-05,5e-05,1.25e-05,2.75e-05,5.25e-05,0.8421052631401661,-0.04878048780392623,1.7058823529211071
35.7143,7.14286,0.0001625,5.75e-05,2e-05,1.5e-05,1.75e-05,3.75e-05,1.0666666666382223,-0.6086956521527408,1.6619718309671887
35.7143,9.18367,0.00016,7.5e-05,3e-05,7.5e-06,5e-06,2.5e-06,1.7499999999562499,1.69230769220355,1.820895522366318
35.7143,11.2245,0.00014,6e-05,1.75e-05,2.25e-05,2.75e-05,3e-05,0.7428571428401634,-0.5263157894515236,1.4461538461360472
35.7143,13.2653,9.75e-05,9e-05,2.5e-05,7.5e-06,1.5e-05,1e-05,1.4285714285442177,0.8571428570938775,1.714285714253061
35.7143,15.3061,0.0001125,7.75e-05,5e-06,1.5e-05,1.5e-05,1.75e-05,1.351351351322133,-1.1111111110123457,1.5294117646818914
35.7143,17.3469,0.0001025,6.75e-05,2e-05,1.5e-05,2.75e-05,5e-06,0.8421052631401661,1.199999999904,1.4893617021023087
35.7143,19.3878,9.75e-05,8.75e-05,1e-05,2.25e-05,2.25e-05,2.5e-05,1.181818181796694,-0.8571428570938775,1.2499999999791664
35.7143,21.4286,9e-05,9.5e-05,1.25e-05,1e-05,0.0,2.25e-05,1.9999999999578948,-0.5714285713959183,1.5999999999680001
35.7143,23.4694,4e-05,0.0001,2e-05,5e-06,2.5e-05,4.5e-05,1.1999999999808,-0.7692307692071005,1.5555555554864198
35.7143,25.5102,9e-05,6.5e-05,1.25e-05,1.75e-05,5e-06,1.5e-05,1.7142857142367347,-0.18181818180495865,1.3488372092772307
35.7143,27.551,5.5e-05,6e-05,5e-06,1.75e-05,1.5e-05,1.25e-05,1.199999999968,-0.8571428570448979,1.0344827585921523
35.7143,29.5918,0.0001075,5.25e-05,5e-06,1.25e-05,1.5e-05,5e-06,1.1111111110781893,0.0,1.5833333333069441
35.7143,31.6327,4.5e-05,6e-05,3.25e-05,5e-06,2e-05,0.0,0.9999999999749998,1.9999999998769231,1.599999999936
35.7143,33.6735,4e-05,7.25e-05,1e-05,5e-06,2.75e-05,1.25e-05,0.8999999999819999,-0.2222222222024691,1.5555555554864198
35.7143,35.7143,4.75e-05,6.5e-05,2.75e-05,2e-05,7.5e-06,0.0,1.5862068965079665,1.9999999998545455,0.8148148147906722
35.7143,37.7551,6.25e-05,8.75e-05,1e-05,2.5e-06,7.5e-06,5e-06,1.6842105262803322,0.6666666665777777,1.8461538460970413
35.7143,39.7959,3e-05,5e-05,2.25e-05,0.0,5e-06,7.5e-06,1.6363636363041323,0.9999999999333334,1.9999999998666667
35.7143,41.8367,3e-05,0.0001225,1.75e-05,5e-06,1.75e-05,5e-06,1.4999999999785716,1.1111111110123457,1.428571428489796
35.7143,43.8776,4.25e-05,3.25e-05,7.5e-06,2.25e-05,5e-06,1e-05,1.4666666665884445,-0.2857142856816327,0.6153846153656805
35.7143,45.9184,5e-05,5.25e-05,3.5e-05,1.25e-05,7.5e-06,2.5e-06,1.49999999995,1.733333333240889,1.1999999999616
35.7143,47.9592,3.5e-05,5.5e-05,1e-05,2.5e-06,7.5e-06,1.25e-05,1.51999999995136,-0.2222222222024691,1.733333333240889
35.7143,50.0,3.25e-05,3.5e-05,2.25e-05,1e-05,5e-06,0.0,1.499999999925,1.9999999998222222,1.0588235293619377
37.7551,-50.0,3.5e-05,5e-06,5e-06,0.0,2e-05,5e-05,-1.199999999904,-1.6363636363041323,1.9999999998857143
37.7551,-47.9592,4e-05,7.5e-06,5e-06,1.25e-05,2.25e-05,4.75e-05,-0.9999999999333334,-1.619047618985941,1.0476190475791385
37.7551,-45.9184,3.5e-05,5e-06,7.5e-06,2.5e-06,2e-05,4.75e-05,-1.199999999904,-1.454545454492562,1.733333333240889
37.7551,-43.8776,5e-05,1.25e-05,2.75e-05,1.5e-05,6.25e-05,5.75e-05,-1.3333333332977777,-0.7058823529245675,1.0769230768899407
37.7551,-41.8367,4.5e-05,0.0,1e-05,1e-05,1e-05,5.75e-05,-1.9999999996,-1.4074074073657066,1.2727272726809917
37.7551,-39.7959,4.25e-05,1e-05,1.25e-05,0.0,2.75e-05,7.75e-05,-0.9333333332835554,-1.4444444444123454,1.9999999999058824
37.7551,-37.7551,3.75e-05,1e-05,1.75e-05,5e-06,2.75e-05,8e-05,-0.9333333332835554,-1.2820512820249834,1.52941176463391
37.7551,-35.7143,4.25e-05,1.25e-05,1.25e-05,7.5e-06,1.75e-05,5.25e-05,-0.333333333311111,-1.230769230731361,1.399999999944
37.7551,-33.6735,3.25e-05,1.75e-05,2.75e-05,1.5e-05,1e-05,7e-05,0.5454545454148759,-0.8717948717769887,0.736842105232133
37.7551,-31.6327,6.75e-05,2.5e-05,2e-05,1.25e-05,3e-05,8.25e-05,-0.18181818181157022,-1.219512195098156,1.3749999999656248
37.7551,-29.5918,5.75e-05,1e-05,1.25e-05,1.75e-05,1.5e-05,6.5e-05,-0.39999999996799995,-1.3548387096424557,1.0666666666382223
37.7551,-27.551,7.5e-05,3.75e-05,1.25e-05,1.25e-05,2.5e-05,7.5e-05,0.3999999999871998,-1.4285714285387752,1.4285714285387752
37.7551,-25.5102,9.25e-05,1e-05,2e-05,2e-05,1.5e-05,5e-05,-0.39999999996799995,-0.8571428571183672,1.2888888888659753
37.7551,-23.4694,6e-05,7.5e-06,7.5e-06,2.75e-05,2e-05,6.75e-05,-0.9090909090247935,-1.599999999957333,0.7428571428401634
37.7551,-21.4286,9e-05,3e-05,1e-05,2.5e-06,5e-05,5.25e-05,-0.4999999999875,-1.35999999995648,1.891891891850986
37.7551,-19.3878,7.5e-05,2.5e-05,1.5e-05,1.75e-05,1.25e-05,6.25e-05,0.6666666666311111,-1.2258064515812697,1.2432432432163623
37.7551,-17.3469,5.5e-05,1.25e-05,2.25e-05,1.75e-05,7.5e-06,7e-05,0.49999999995,-1.0270270270048207,1.0344827585921523
37.7551,-15.3061,9.5e-05,1.5e-05,2e-05,2.5e-05,1.25e-05,7.25e-05,0.18181818180495865,-1.1351351351105918,1.1666666666472223
37.7551,-13.2653,8.25e-05,5e-06,3e-05,2e-05,2.5e-06,5.75e-05,0.6666666664888888,-0.6285714285570613,1.219512195098156
37.7551,-11.2245,0.0001025,2e-05,1.25e-05,1.25e-05,1.75e-05,3.75e-05,0.13333333332622238,-0.99999999996,1.5652173912771266
37.7551,-9.18367,0.000145,2.25e-05,1.25e-05,5e-06,7.5e-06,5.5e-05,0.9999999999333334,-1.259259259221948,1.8666666666417775
37.7551,-7.14286,0.0001475,2.5e-05,1.75e-05,1.5e-05,1.75e-05,6e-05,0.3529411764539793,-1.0967741935200832,1.6307692307491595
37.7551,-5.10204,0.0001225,1e-05,2.5e-05,2.75e-05,2e-05,8.25e-05,-0.6666666666222222,-1.0697674418405625,1.2666666666497777
37.7551,-3.06122,9.75e-05,4.25e-05,1.25e-05,1.25e-05,7.5e-06,5.25e-05,1.399999999944,-1.230769230731361,1.5454545454264461
37.7551,-1.02041,0.0002,3.5e-05,3.5e-05,4.25e-05,1.25e-05,6.75e-05,0.9473684210127423,-0.6341463414510411,1.2989690721542353
37.7551,1.02041,0.000145,4.25e-05,1.75e-05,3e-05,2e-05,4.25e-05,0.7199999999769601,-0.8333333333055557,1.3142857142706939
37.7551,3.06122,0.00013,6.25e-05,0.0,1.75e-05,5e-06,2.5e-05,1.7037037036532237,-1.99999999984,1.5254237287928758
37.7551,5.10204,0.0001,7.75e-05,2.5e-05,2.5e-06,7.5e-06,2.75e-05,1.6470588234906571,-0.09523809523446711,1.9024390243531228
37.7551,7.14286,0.000115,5.25e-05,3e-05,2e-05,2.5e-05,2.25e-05,0.7096774193365245,0.2857142857034013,1.407407407386557
37.7551,9.18367,0.00011,6.5e-05,7.5e-06,1.75e-05,1.75e-05,2.75e-05,1.151515151487236,-1.1428571427918366,1.4509803921341022
37.7551,11.2245,0.0001075,7.75e-05,2e-05,7.5e-06,1.5e-05,4.75e-05,1.351351351322133,-0.8148148147906722,1.7391304347523628
37.7551,13.2653,0.00011,4.75e-05,3.5e-05,1.25e-05,1e-05,1.5e-05,1.304347826041588,0.799999999968,1.5918367346678883
37.7551,15.3061,0.0001075,0.0001125,2e-05,1e-05,1.25e-05,1.5e-05,1.5999999999744,0.2857142856979592,1.6595744680568583
37.7551,17.3469,0.00011,9.75e-05,1.5e-05,1.5e-05,1.25e-05,1.5e-05,1.5454545454264461,0.0,1.5199999999756801
37.7551,19.3878,8.25e-05,6.75e-05,1.25e-05,1.25e-05,7.5e-06,1.5e-05,1.599999999957333,-0.18181818180495865,1.4736842104952907
37.7551,21.4286,0.000105,8.5e-05,7.5e-06,1e-05,7.5e-06,1.75e-05,1.6756756756394446,-0.799999999936,1.6521739130147448
37.7551,23.4694,9e-05,5.75e-05,1.5e-05,3e-05,1.25e-05,2.5e-05,1.285714285677551,-0.499999999975,0.9999999999833334
37.7551,25.5102,4e-05,6.5e-05,2e-05,2.5e-06,1e-05,1.5e-05,1.4666666666275556,0.2857142856979592,1.7647058822698962
37.7551,27.551,6.5e-05,0.0001,2.25e-05,1.25e-05,7.5e-06,1.75e-05,1.720930232526122,0.24999999998750017,1.3548387096424557
37.7551,29.5918,3.75e-05,7.75e-05,1.5e-05,3.5e-05,1.25e-05,2e-05,1.4444444444123454,-0.2857142856979592,0.0689655172394768
37.7551,31.6327,6e-05,7.75e-05,1.5e-05,7.5e-06,1.25e-05,5e-06,1.4444444444123454,0.9999999998999998,1.5555555555094651
37.7551,33.6735,4.75e-05,7.25e-05,1.75e-05,7.5e-06,1.25e-05,7.5e-06,1.411764705849135,0.799999999936,1.454545454492562
37.7551,35.7143,5.25e-05,6.75e-05,1.25e-05,7.5e-06,7.5e-06,5e-06,1.599999999957333,0.8571428570448979,1.49999999995
37.7551,37.7551,3.25e-05,8.25e-05,3.25e-05,7.5e-06,1.25e-05,0.0,1.4736842104952907,1.9999999998769231,1.2499999999375
37.7551,39.7959,5.5e-05,5.25e-05,3e-05,7.5e-06,5e-06,1e-05,1.6521739129860114,0.9999999999499998,1.51999999995136
37.7551,41.8367,5e-05,9e-05,1.75e-05,7.5e-06,2e-05,5e-06,1.2727272727041323,1.1111111110123457,1.4782608695137998
37.7551,43.8776,3.5e-05,4.5e-05,1.25e-05,2.5e-06,5e-06,1.25e-05,1.599999999936,0.0,1.733333333240889
37.7551,45.9184,2e-05,3.75e-05,2.25e-05,5e-06,2e-05,5e-06,0.6086956521527408,1.2727272726347107,1.199999999904
37.7551,47.9592,2.75e-05,4e-05,2e-05,1.25e-05,1e-05,5e-06,1.1999999999520001,1.199999999904,0.7499999999625
37.7551,50.0,3.25e-05,3.75e-05,3.75e-05,0.0,7.5e-06,2.5e-06,1.333333333274074,1.7499999999125,1.9999999998769231
39.7959,-50.0,3.75e-05,2.5e-06,2.5e-06,2.5e-06,1.75e-05,2.75e-05,-1.49999999985,-1.6666666665555556,1.7499999999125
39.7959,-47.9592,3.25e-05,5e-06,1.75e-05,0.0,2.25e-05,3.5e-05,-1.2727272726347107,-0.6666666666412698,1.9999999998769231
39.7959,-45.9184,3.25e-05,1.25e-05,1.25e-05,5e-06,1e-05,3.5e-05,0.2222222222024691,-0.9473684210127423,1.4666666665884445
39.7959,-43.8776,3.25e-05,0.0,2.5e-06,5e-06,2.75e-05,3.5e-05,-1.9999999998545455,-1.733333333240889,1.4666666665884445
39.7959,-41.8367,3e-05,5e-06,7.5e-06,2.5e-06,5e-06,5.25e-05,0.0,-1.49999999995,1.69230769220355
39.7959,-39.7959,4.25e-05,1.75e-05,1e-05,5e-06,3.25e-05,5.5e-05,-0.599999999976,-1.3846153845727809,1.5789473683545707
39.7959,-37.7551,6.5e-05,7.5e-06,5e-06,1.75e-05,1.25e-05,7e-05,-0.49999999995,-1.733333333287111,1.151515151487236
39.7959,-35.7143,3e-05,1.25e-05,5e-06,2.5e-06,1.75e-05,6.25e-05,-0.333333333311111,-1.7037037036532237,1.69230769220355
39.7959,-33.6735,4.75e-05,5e-06,1e-05,1e-05,2e-05,2.75e-05,-1.199999999904,-0.9333333332835554,1.304347826041588
39.7959,-31.6327,9e-05,1.25e-05,1.25e-05,0.0,2e-05,7.75e-05,-0.4615384615100592,-1.4444444444123454,1.9999999999555556
39.7959,-29.5918,4.75e-05,2.75e-05,0.0,7.5e-06,1.5e-05,9.5e-05,0.5882352940899653,-1.9999999999578948,1.454545454492562
39.7959,-27.551,5.75e-05,1.5e-05,1.5e-05,0.0,2.5e-05,9.25e-05,-0.499999999975,-1.4418604650894538,1.9999999999304348
39.7959,-25.5102,5.75e-05,2.5e-05,7.5e-06,2e-05,1.25e-05,6.5e-05,0.6666666666311111,-1.5862068965079665,0.9677419354588971
39.7959,-23.4694,0.000105,2.25e-05,1.5e-05,7.5e-06,7.5e-06,7.75e-05,0.9999999999333334,-1.351351351322133,1.7333333333025183
39.7959,-21.4286,7.75e-05,1.25e-05,5e-06,3.75e-05,1e-05,7.25e-05,0.2222222222024691,-1.7419354838260146,0.6956521739009452
39.7959,-19.3878,0.000105,3.5e-05,1.75e-05,2.75e-05,1.25e-05,0.00011,0.9473684210127423,-1.4509803921341022,1.1698113207370595
39.7959,-17.3469,7.25e-05,1e-05,2.5e-05,2e-05,5e-06,6.5e-05,0.6666666665777777,-0.8888888888691358,1.1351351351105918
39.7959,-15.3061,7.5e-05,1e-05,1.5e-05,1.5e-05,5e-06,5e-05,0.6666666665777777,-1.0769230768899407,1.3333333333037036
39.7959,-13.2653,0.00011,2e-05,1.75e-05,1e-05,7.5e-06,5e-05,0.9090909090247935,-0.9629629629344308,1.666666666638889
39.7959,-11.2245,9.75e-05,3.75e-05,2.5e-06,5e-06,2.5e-06,6.75e-05,1.7499999999125,-1.8571428570897957,1.8048780487452707
39.7959,-9.18367,0.00011,2.5e-05,1.75e-05,3.25e-05,1e-05,7e-05,0.8571428570938775,-1.1999999999725715,1.087719298230348
39.7959,-7.14286,0.0001175,3.25e-05,2e-05,2.75e-05,2.5e-06,6.5e-05,1.714285714187755,-1.058823529386851,1.241379310327705
39.7959,-5.10204,0.0001325,4e-05,2.75e-05,7.5e-06,5e-06,9e-05,1.5555555554864198,-1.0638297872159348,1.7857142856887758
39.7959,-3.06122,0.0001025,3.75e-05,3.25e-05,1.75e-05,3e-05,3.75e-05,0.22222222221563773,-0.14285714285306123,1.4166666666430558
39.7959,-1.02041,0.0001225,2.75e-05,3.5e-05,2.25e-05,1.75e-05,6e-05,0.4444444444246915,-0.5263157894626039,1.379310344808561
39.7959,1.02041,0.00011,2.75e-05,7.5e-06,3.25e-05,1.5e-05,2.25e-05,0.5882352940899653,-0.9999999999333334,1.087719298230348
39.7959,3.06122,0.000155,5.75e-05,1.5e-05,2e-05,2.75e-05,4.25e-05,0.7058823529245675,-0.9565217390971645,1.5428571428395101
39.7959,5.10204,9.25e-05,3.25e-05,1.25e-05,1e-05,7.5e-06,3.25e-05,1.2499999999375,-0.8888888888493827,1.6097560975295657
39.7959,7.14286,0.000125,6.5e-05,1e-05,2.25e-05,1.25e-05,2e-05,1.3548387096424557,-0.6666666666222222,1.389830508455731
39.7959,9.18367,0.0001425,7.5e-05,1.25e-05,2.25e-05,1e-05,4.25e-05,1.5294117646698961,-1.0909090908694217,1.4545454545278236
39.7959,11.2245,0.000115,6.5e-05,1.75e-05,1e-05,1.5e-05,5e-06,1.2499999999687499,1.1111111110123457,1.67999999997312
39.7959,13.2653,9.5e-05,5e-05,1e-05,1e-05,1.75e-05,7.5e-06,0.9629629629344308,0.2857142856816327,1.6190476190167802
39.7959,15.3061,8e-05,9.5e-05,7.5e-06,4.5e-05,7.5e-06,3.5e-05,1.707317073137418,-1.2941176469979239,0.55999999999104
39.7959,17.3469,9.25e-05,4.5e-05,5e-06,1.25e-05,7.5e-06,2e-05,1.4285714285170068,-1.199999999904,1.5238095237804987
39.7959,19.3878,0.000105,7.75e-05,1.5e-05,7.5e-06,1e-05,7.5e-06,1.5428571428218776,0.6666666666074074,1.7333333333025183
39.7959,21.4286,7.75e-05,8.75e-05,1e-05,1e-05,3.5e-05,1.5e-05,0.8571428571288631,-0.39999999996799995,1.5428571428218776
39.7959,23.4694,5e-05,6.5e-05,1.75e-05,1e-05,1e-05,5e-06,1.4666666666275556,1.1111111110123457,1.333333333288889
39.7959,25.5102,7.75e-05,6e-05,1.25e-05,1e-05,3.5e-05,1e-05,0.5263157894626039,0.2222222222024691,1.5428571428218776
39.7959,27.551,5e-05,6.75e-05,2e-05,2e-05,1.25e-05,7.5e-06,1.3749999999656248,0.9090909090247935,0.8571428571183672
39.7959,29.5918,4.25e-05,8.25e-05,0.0,1.75e-05,7.5e-06,7.5e-06,1.6666666666296293,-1.9999999994666666,0.8333333333055557
39.7959,31.6327,5e-05,4.25e-05,7.5e-06,1.25e-05,1.75e-05,5e-06,0.8333333333055557,0.39999999993599994,1.1999999999616
39.7959,33.6735,4.25e-05,5e-05,1.5e-05,5e-06,7.5e-06,1.75e-05,1.4782608695137998,-0.1538461538366863,1.5789473683545707
39.7959,35.7143,4.5e-05,6.75e-05,1.75e-05,5e-06,1e-05,1.5e-05,1.4838709677036421,0.1538461538366863,1.599999999936
39.7959,37.7551,4e-05,6.75e-05,1e-05,5e-06,1.5e-05,2.5e-06,1.2727272726964187,1.199999999808,1.5555555554864198
39.7959,39.7959,2.5e-05,5.75e-05,1.75e-05,1.25e-05,1.5e-05,7.5e-06,1.1724137930711058,0.799999999936,0.6666666666311111
39.7959,41.8367,3.5e-05,5.75e-05,1.5e-05,5e-06,1.25e-05,1.75e-05,1.285714285677551,-0.1538461538366863,1.499999999925
39.7959,43.8776,5.5e-05,3.5e-05,3e-05,1.5e-05,1e-05,1e-05,1.1111111110617284,0.9999999999499998,1.1428571428244898
39.7959,45.9184,4.5e-05,2.75e-05,2.75e-05,0.0,2e-05,5e-06,0.3157894736709141,1.3846153845301774,1.999999999911111
39.7959,47.9592,4.25e-05,4.25e-05,2.5e-05,5e-06,0.0,1e-05,1.9999999999058824,0.8571428570938775,1.5789473683545707
39.7959,50.0,3.25e-05,4.5e-05,3e-05,5e-06,7.5e-06,7.5e-06,1.4285714285170068,1.199999999936,1.4666666665884445
41.8367,-50.0,1.5e-05,2.5e-06,1e-05,5e-06,1e-05,3e-05,-1.199999999808,-0.9999999999499998,0.9999999998999998
41.8367,-47.9592,1.5e-05,5e-06,7.5e-06,0.0,1.25e-05,4e-05,-0.8571428570448979,-1.3684210525739613,1.9999999997333333
41.8367,-45.9184,5e-05,0.0,2.5e-06,1e-05,2.25e-05,4.75e-05,-1.9999999998222222,-1.799999999928,1.333333333288889
41.8367,-43.8776,3.75e-05,1.5e-05,5e-06,0.0,1.5e-05,5e-05,0.0,-1.6363636363041323,1.9999999998933333
41.8367,-41.8367,3.75e-05,1.25e-05,2e-05,5e-06,3e-05,3.5e-05,-0.8235294117259514,-0.5454545454347106,1.52941176463391
41.8367,-39.7959,6e-05,0.0,2.5e-06,7.5e-06,2e-05,8.5e-05,-1.9999999998,-1.8857142856711833,1.5555555555094651
41.8367,-37.7551,4.25e-05,1.25e-05,1.75e-05,1.25e-05,2.25e-05,5.25e-05,-0.5714285713959183,-0.9999999999714287,1.0909090908694217
41.8367,-35.7143,1.25e-05,2.5e-06,5e-06,0.0,4.75e-05,5.25e-05,-1.799999999928,-1.6521739129860114,1.99999999968
41.8367,-33.6735,3.5e-05,5e-06,1.5e-05,7.5e-06,1.75e-05,6e-05,-1.1111111110123457,-1.199999999968,1.2941176469979239
41.8367,-31.6327,5e-05,7.5e-06,0.0,5e-06,2.5e-06,4e-05,0.9999999997999998,-1.9999999999,1.6363636363041323
41.8367,-29.5918,3.75e-05,1e-05,2e-05,1.25e-05,1.75e-05,5.75e-05,-0.5454545454148759,-0.9677419354588971,0.99999999996
41.8367,-27.551,4.25e-05,1e-05,7.5e-06,3.25e-05,2.25e-05,8e-05,-0.7692307691834319,-1.6571428571049793,0.2666666666595557
41.8367,-25.5102,6.5e-05,1.25e-05,0.0,1e-05,2.5e-05,6.5e-05,-0.6666666666311111,-1.9999999999384614,1.4666666666275556
41.8367,-23.4694,8.5e-05,3e-05,2e-05,1e-05,2.25e-05,8.25e-05,0.2857142857034013,-1.219512195098156,1.5789473683878117
41.8367,-21.4286,6.25e-05,5e-06,1.25e-05,7.5e-06,1.25e-05,0.000105,-0.8571428570448979,-1.5744680850795834,1.5714285713836733
41.8367,-19.3878,9.5e-05,2.75e-05,1e-05,1.75e-05,2.5e-05,6.5e-05,0.09523809523446711,-1.4666666666275556,1.3777777777532842
41.8367,-17.3469,6.75e-05,1e-05,1.25e-05,1.5e-05,2.5e-05,5.75e-05,-0.8571428570938775,-1.285714285677551,1.2727272726964187
41.8367,-15.3061,0.0001,2e-05,7.5e-06,1e-05,1.75e-05,9e-05,0.13333333332622238,-1.692307692272978,1.6363636363338843
41.8367,-13.2653,6.5e-05,1e-05,0.0,1.25e-05,1.25e-05,5.5e-05,-0.2222222222024691,-1.9999999999272726,1.3548387096424557
41.8367,-11.2245,0.0001175,3.25e-05,0.0,2e-05,1.25e-05,6.75e-05,0.8888888888493827,-1.9999999999407407,1.41818181816119
41.8367,-9.18367,0.0001225,2.75e-05,1.25e-05,3.75e-05,1.5e-05,3.5e-05,0.5882352940899653,-0.9473684210127423,1.0624999999867188
41.8367,-7.14286,0.000105,4e-05,1.25e-05,7.5e-06,2e-05,4.75e-05,0.6666666666444444,-1.1666666666277778,1.7333333333025183
41.8367,-5.10204,0.0001325,2.5e-05,1.5e-05,7.5e-06,2e-05,5.25e-05,0.22222222221234564,-1.1111111110781893,1.7857142856887758
41.8367,-3.06122,0.00011,3.25e-05,1.5e-05,1.5e-05,1.75e-05,4.75e-05,0.599999999976,-1.03999999996672,1.5199999999756801
41.8367,-1.02041,0.0001075,3e-05,5e-06,3.25e-05,2.5e-05,3e-05,0.18181818181157022,-1.428571428489796,1.0714285714132654
41.8367,1.02041,9.75e-05,4e-05,2.25e-05,7.5e-06,1.25e-05,5.25e-05,1.0476190475791385,-0.7999999999786666,1.714285714253061
41.8367,3.06122,9e-05,3e-05,1.75e-05,5e-06,7.5e-06,3e-05,1.199999999936,-0.5263157894515236,1.7894736841728531
41.8367,5.10204,8e-05,4.75e-05,1.5e-05,1e-05,2.25e-05,2.25e-05,0.7142857142653061,-0.3999999999786667,1.5555555555209877
41.8367,7.14286,0.0001,2.75e-05,0.0,2.5e-05,1.75e-05,2.5e-05,0.4444444444246915,-1.99999999984,1.1999999999808
41.8367,9.18367,0.0001225,6.75e-05,2.5e-06,5e-06,1.75e-05,5.25e-05,1.1764705882076125,-1.8181818181157026,1.8431372548730487
41.8367,11.2245,0.0001,6e-05,2e-05,2.5e-05,1e-05,1.25e-05,1.4285714285306121,0.4615384615100592,1.1999999999808
41.8367,13.2653,8.5e-05,6.5e-05,1e-05,2.25e-05,1.25e-05,7.5e-06,1.3548387096424557,0.2857142856816327,1.162790697652785
41.8367,15.3061,6.25e-05,0.0001225,7.5e-06,2.5e-06,1.75e-05,2.25e-05,1.4999999999785716,-0.9999999999333334,1.8461538460970413
41.8367,17.3469,0.0001075,0.0001,2.5e-06,2.25e-05,7.5e-06,5e-06,1.720930232526122,-0.6666666664888888,1.3076923076721894
41.8367,19.3878,5.5e-05,7e-05,1.5e-05,2.25e-05,2.5e-06,2e-05,1.8620689654658735,-0.2857142856979592,0.8387096773977109
41.8367,21.4286,6.5e-05,5.25e-05,2.5e-05,7.5e-06,2e-05,5e-06,0.8965517241131987,1.3333333332444446,1.5862068965079665
41.8367,23.4694,8.25e-05,6e-05,1e-05,2.25e-05,1e-05,7.5e-06,1.4285714285306121,0.2857142856816327,1.142857142835374
41.8367,25.5102,6.75e-05,8.5e-05,2.75e-05,5e-06,2.5e-05,2e-05,1.0909090908892562,0.3157894736709141,1.7241379309869203
41.8367,27.551,5.25e-05,6e-05,1.25e-05,5e-06,1.75e-05,2.5e-06,1.0967741935200832,1.3333333331555555,1.6521739129860114
41.8367,29.5918,6.75e-05,6.25e-05,2.25e-05,7.5e-06,7.5e-06,2.25e-05,1.5714285713836733,0.0,1.599999999957333
41.8367,31.6327,3.25e-05,6e-05,2e-05,1e-05,1.25e-05,1.75e-05,1.3103448275500595,0.13333333332622238,1.0588235293619377
41.8367,33.6735,3.5e-05,8.25e-05,1e-05,1.75e-05,1e-05,2e-05,1.5675675675336742,-0.6666666666222222,0.6666666666412698
41.8367,35.7143,4e-05,6e-05,1.25e-05,1.25e-05,7.5e-06,3.25e-05,1.5555555555094651,-0.8888888888493827,1.0476190475791385
41.8367,37.7551,2.75e-05,7.75e-05,7.5e-06,2.5e-06,0.0,5e-06,1.999999999948387,0.39999999993599994,1.6666666665555556
41.8367,39.7959,5.75e-05,6.25e-05,1.25e-05,7.5e-06,1.25e-05,7.5e-06,1.3333333332977777,0.49999999995,1.538461538414201
41.8367,41.8367,4.75e-05,4.5e-05,1e-05,7.5e-06,1e-05,2.5e-06,1.2727272726809917,1.199999999808,1.454545454492562
41.8367,43.8776,2e-05,5.75e-05,2.25e-05,5e-06,0.0,2.5e-06,1.9999999999304348,1.599999999872,1.199999999904
41.8367,45.9184,3e-05,3.75e-05,2.25e-05,1.5e-05,1.25e-05,2.5e-06,0.99999999996,1.599999999872,0.666666666637037
41.8367,47.9592,3e-05,3.25e-05,1.75e-05,1.5e-05,1e-05,0.0,1.0588235293619377,1.9999999997714284,0.666666666637037
41.8367,50.0,2e-05,6e-05,7.5e-06,7.5e-06,1.25e-05,2.5e-06,1.3103448275500595,0.9999999997999998,0.9090909090247935
43.8776,-50.0,2e-05,2.25e-05,2.5e-06,2.5e-06,1e-05,1.25e-05,0.7692307691834319,-1.3333333331555555,1.555555555417284
43.8776,-47.9592,4.25e-05,0.0,1e-05,1.25e-05,1.25e-05,5e-05,-1.99999999968,-1.333333333288889,1.0909090908694217
43.8776,-45.9184,2.75e-05,0.0,2.5e-06,5e-06,2.25e-05,5.25e-05,-1.9999999998222222,-1.8181818181157026,1.3846153845301774
43.8776,-43.8776,4.5e-05,5e-06,7.5e-06,1e-05,3e-05,3.25e-05,-1.428571428489796,-1.2499999999375,1.2727272726809917
43.8776,-41.8367,4.75e-05,2.5e-06,7.5e-06,0.0,5e-06,3.75e-05,-0.6666666664888888,-1.333333333274074,1.9999999999157894
43.8776,-39.7959,3.75e-05,5e-06,5e-06,1e-05,1.5e-05,5.75e-05,-0.9999999998999998,-1.67999999994624,1.1578947367933519
43.8776,-37.7551,4.5e-05,2.5e-05,7.5e-06,0.0,1.5e-05,5e-05,0.499999999975,-1.4782608695137998,1.999999999911111
43.8776,-35.7143,2.5e-05,2.5e-05,5e-06,5e-06,2.5e-05,2e-05,0.0,-1.199999999904,1.3333333332444446
43.8776,-33.6735,4.25e-05,1.25e-05,1.25e-05,0.0,7.5e-06,6.5e-05,0.49999999995,-1.3548387096424557,1.9999999999058824
43.8776,-31.6327,4.5e-05,2.5e-06,5e-06,1.5e-05,7.5e-06,5.25e-05,-0.9999999997999998,-1.6521739129860114,0.9999999999666668
43.8776,-29.5918,6.25e-05,1.75e-05,1.25e-05,5e-06,1e-05,5.5e-05,0.5454545454148759,-1.259259259221948,1.7037037036532237
